wardName,wardCode,districtName,districtCode,provinceName,provinceCode
Thị trấn Cát Thành,14056,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Thị trấn Cổ Lễ,14026,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Thị trấn Ninh Cường,14077,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Liêm Hải,14038,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Phương Định,14029,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trung Đông,14035,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Chính,14032,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Cường,14074,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Hùng,14083,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Hưng,14083,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Khang,14062,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Mỹ,14068,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Nội,14053,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Thanh,14059,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Thuận,14065,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Thái,14080,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Thắng,14086,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Tuấn,14041,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Đại,14071,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Trực Đạo,14047,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Xã Việt Hùng,14044,Huyện Trực Ninh,363,Tỉnh Nam Định,36
Thị trấn Gôi,13741,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Cộng Hòa,13762,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Hiển Khánh,13747,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Hợp Hưng,13753,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Kim Thái,13780,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Liên Minh,13783,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Minh Tân,13750,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Quang Trung,13768,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Tam Thanh,13789,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Thành Lợi,13777,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Trung Thành,13765,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Vĩnh Hào,13792,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Đại An,13756,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Xã Đại Thắng,13786,Huyện Vụ Bản,359,Tỉnh Nam Định,36
Thị trấn Xuân Trường,14089,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Thọ Nghiệp,14125,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Trà Lũ,14122,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Châu,14092,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Giang,14104,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Hồng,14095,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Ngọc,14116,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Ninh,14143,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Phú,14128,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Phúc,14146,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Thành,14098,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Thượng,14101,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Tân,14110,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Xã Xuân Vinh,14134,Huyện Xuân Trường,364,Tỉnh Nam Định,36
Thị trấn Lâm,13795,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Hồng Quang,13876,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Phú Hưng,13819,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Trung Nghĩa,13801,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Tân Minh,13807,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Bình,13825,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Chính,13822,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Cường,13870,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Dương,13834,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Khang,13882,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Khánh,13843,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Lương,13852,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Lộc,13873,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Mỹ,13831,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Nhân,13885,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Ninh,13849,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Phong,13846,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Phúc,13867,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Thắng,13864,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Thọ,13810,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Tiến,13861,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Trị,13888,Huyện Ý Yên,360,Tỉnh Nam Định,36
Xã Yên Đồng,13879,Huyện Ý Yên,360,Tỉnh Nam Định,36
Phường Cửa Bắc,13669,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Cửa Nam,13690,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Hưng Lộc,13708,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Lộc Hòa,13693,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Lộc Hạ,13684,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Lộc Vượng,13687,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Mỹ Xá,13699,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Nam Phong,13696,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Nam Vân,13705,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Năng Tĩnh,13678,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Quang Trung,13681,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Trường Thi,13657,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Trần Hưng Đạo,13666,Thành phố Nam Định,356,Tỉnh Nam Định,36
Phường Vị Xuyên,13636,Thành phố Nam Định,356,Tỉnh Nam Định,36
Xã Mỹ Hà,13711,Thành phố Nam Định,356,Tỉnh Nam Định,36
Xã Mỹ Lộc,13735,Thành phố Nam Định,356,Tỉnh Nam Định,36
Xã Mỹ Phúc,13726,Thành phố Nam Định,356,Tỉnh Nam Định,36
Xã Mỹ Thuận,13732,Thành phố Nam Định,356,Tỉnh Nam Định,36
Xã Mỹ Thắng,13717,Thành phố Nam Định,356,Tỉnh Nam Định,36
Xã Mỹ Trung,13720,Thành phố Nam Định,356,Tỉnh Nam Định,36
Xã Mỹ Tân,13723,Thành phố Nam Định,356,Tỉnh Nam Định,36
Thị trấn Kim Nhan,17329,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Bình Sơn,17338,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Cao Sơn,17386,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Cẩm Sơn,17350,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Hoa Sơn,17357,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Hùng Sơn,17347,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Hội Sơn,17368,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Khai Sơn,17380,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Long Sơn,17377,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Lĩnh Sơn,17383,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Lạng Sơn,17365,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Phúc Sơn,17374,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Tam Đỉnh,17344,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Thành Sơn,17335,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Thọ Sơn,17332,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Tào Sơn,17359,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Tường Sơn,17356,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Vĩnh Sơn,17362,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Xã Đức Sơn,17353,Huyện Anh Sơn,424,Tỉnh Nghệ An,40
Thị trấn Trà Lân,17254,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Bình Chuẩn,17230,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Cam Lâm,17236,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Chi Khê,17251,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Châu Khê,17248,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Lạng Khê,17233,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Lục Dạ,17260,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Môn Sơn,17263,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Mậu Đức,17245,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Thạch Ngàn,17239,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Yên Khê,17257,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Xã Đôn Phục,17242,Huyện Con Cuông,422,Tỉnh Nghệ An,40
Thị trấn Diễn Thành,17464,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn An,17500,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Cát,17476,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Hoa,17461,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Hoàng,17404,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Hồng,17413,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Kim,17431,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Kỷ,17434,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Liên,17425,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Lâm,17392,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Lộc,17494,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Lợi,17491,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Mỹ,17410,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Nguyên,17458,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Phong,17416,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Phú,17503,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Phúc,17467,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Thái,17440,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Thịnh,17479,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Thọ,17488,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Trung,17497,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Trường,17398,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Tân,17482,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Vạn,17428,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Yên,17401,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Đoài,17395,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Diễn Đồng,17443,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Hùng Hải,17419,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Hạnh Quảng,17449,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Minh Châu,17485,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Ngọc Bích,17452,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Xã Xuân Tháp,17437,Huyện Diễn Châu,425,Tỉnh Nghệ An,40
Thị trấn Hưng Nguyên,18001,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Châu Nhân,18052,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Lĩnh,18025,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Nghĩa,18037,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Thành,18064,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Trung,18004,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Tây,18010,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Yên,18007,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Yên Bắc,18008,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Hưng Đạo,18016,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Long Xá,18043,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Phúc Lợi,18040,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Thông Tân,18028,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Thịnh Mỹ,18022,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Xã Xuân Lam,18055,Huyện Hưng Nguyên,431,Tỉnh Nghệ An,40
Thị trấn Mường Xén,16813,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Bảo Nam,16840,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Bảo Thắng,16846,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Bắc Lý,16819,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Chiêu Lưu,16855,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Huồi Tụ,16828,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Hữu Kiệm,16861,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Hữu Lập,16849,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Keng Đu,16822,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Mường Lống,16831,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Mường Típ,16858,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Mường Ải,16867,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Mỹ Lý,16816,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Na Loi,16834,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Na Ngoi,16870,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Nậm Càn,16873,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Nậm Cắn,16873,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Phà Đánh,16843,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Tà Cạ,16852,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Tây Sơn,16864,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Xã Đoọc Mạy,16825,Huyện Kỳ Sơn,417,Tỉnh Nghệ An,40
Thị trấn Nam Đàn,17950,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Hùng Tiến,17962,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Khánh Sơn,17986,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Kim Liên,17971,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Anh,17941,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Cát,17983,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Giang,17956,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Hưng,17932,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Kim,17998,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Lĩnh,17953,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Thanh,17938,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nam Xuân,17944,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Nghĩa Thái,17935,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Thượng Tân Lộc,17968,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Trung Phúc Cường,17989,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Xuân Hòa,17959,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Xã Xuân Hồng,17980,Huyện Nam Đàn,430,Tỉnh Nghệ An,40
Thị trấn Quán Hành,17827,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Diên Hoa,17899,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Khánh Hợp,17878,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Công Bắc,17884,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Công Nam,17887,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Hưng,17839,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Kiều,17854,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Long,17866,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Lâm,17848,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Mỹ,17857,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Phương,17860,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Quang,17851,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Thiết,17845,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Thuận,17863,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Thạch,17890,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Tiến,17836,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Trung,17893,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Văn,17911,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Vạn,17911,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Xá,17869,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Yên,17833,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Nghi Đồng,17842,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Xã Thịnh Trường,17896,Huyện Nghi Lộc,429,Tỉnh Nghệ An,40
Thị trấn Nghĩa Đàn,16941,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa An,17023,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Bình,16960,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Hưng,16972,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Hồng,16975,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Hội,16984,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Khánh,17032,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Long,17026,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Lâm,16951,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Lạc,16948,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Lộc,17029,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Lợi,16957,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Mai,16942,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Minh,16966,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Sơn,16954,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Thành,16987,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Thọ,16969,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Trung,16981,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Yên,16945,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Xã Nghĩa Đức,17020,Huyện Nghĩa Đàn,419,Tỉnh Nghệ An,40
Thị trấn Kim Sơn,16738,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Châu Kim,16759,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Châu Thôn,16765,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Căm Muộn,16774,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Hạnh Dịch,16747,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Mường Nọc,16763,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Nậm Giải,16753,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Nậm Nhoóng,16768,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Quang Phong,16771,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Thông Thụ,16741,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Tiền Phong,16750,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Tri Lễ,16756,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Xã Đồng Văn,16744,Huyện Quế Phong,415,Tỉnh Nghệ An,40
Thị trấn Tân Lạc,16777,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Bình,16804,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Bính,16804,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Hoàn,16807,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Hạnh,16795,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Hội,16786,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Nga,16789,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Phong,16801,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Thuận,16783,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Thắng,16798,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Châu Tiến,16792,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Xã Diên Lãm,16810,Huyện Quỳ Châu,416,Tỉnh Nghệ An,40
Thị trấn Quỳ Hợp,17035,Huyện Quỳ Hợp,420,Tỉnh Nghệ An,40
